Title,Movie Rating,Year,Gross Income in millions (USD),Movie Genre,Movie Runtime,IMDb Rating,Votes,Budget in millions (USD),Profit percent
Maze Runner: The Scorch Trials,PG-13,2015,81.7,"Action,Adventure,Sci-Fi",131,6.3,214823.0,61.0,33.934426229508205
"McFarland, USA",PG,2015,44.47,"Biography,Drama,Sport",129,7.4,34396.0,17.0,161.58823529411762
McHale's Navy,PG,1997,4.53,"Action,Comedy",108,4.6,6314.0,42.0,-89.21428571428571
Me Before You,PG-13,2016,56.25,"Drama,Romance",106,7.4,197838.0,20.0,181.25
Me and Earl and the Dying Girl,PG-13,2015,6.74,"Comedy,Drama",105,7.7,119883.0,8.0,-15.749999999999996
Me and Orson Welles,PG-13,2008,1.19,"Comedy,Drama",114,6.7,10574.0,25.0,-95.24
Me and You and Everyone We Know,R,2005,3.89,"Comedy,Drama",91,7.3,34398.0,2.0,94.5
"Me, Myself & Irene",R,2000,90.57,Comedy,116,6.6,218189.0,51.0,77.58823529411764
Mean Creek,R,2004,0.6,"Crime,Drama",90,7.2,30169.0,0.5,19.999999999999996
Mean Girls,PG-13,2004,86.06,Comedy,97,7.0,322263.0,18.0,378.1111111111111
Mean Machine,R,2001,0.09,"Comedy,Crime,Drama",99,6.5,35060.0,4.5,-98.0
Mechanic: Resurrection,R,2016,21.22,"Action,Adventure,Thriller",98,5.7,73821.0,40.0,-46.95
Medicine Man,PG-13,1992,45.5,"Adventure,Drama,Romance",106,6.0,20693.0,40.0,13.750000000000002
Meek's Cutoff,PG,2010,0.98,"Drama,Western",104,6.5,11785.0,2.0,-51.0
Meet Dave,PG,2008,11.8,"Adventure,Comedy,Family",90,5.0,37718.0,60.0,-80.33333333333333
Meet Joe Black,PG-13,1998,44.62,"Drama,Fantasy,Romance",178,7.2,209083.0,85.0,-47.50588235294118
Meet the Blacks,R,2016,9.09,"Comedy,Horror",94,4.8,35431.0,0.9,910.0
Meet the Browns,PG-13,2008,41.94,"Comedy,Drama,Romance",100,4.4,6435.0,20.0,109.7
Meet the Deedles,PG,1998,4.31,"Comedy,Family",93,4.1,2640.0,24.0,-82.04166666666667
Meet the Fockers,PG-13,2004,279.26,"Comedy,Romance",115,6.3,248049.0,60.0,365.43333333333334
Meet the Mormons,PG,2014,5.88,Documentary,78,6.9,1924.0,2.0,194.0
Meet the Parents,PG-13,2000,166.24,"Comedy,Romance",108,7.0,305065.0,55.0,202.25454545454545
Megamind,PG,2010,148.42,"Animation,Action,Comedy",95,7.2,221474.0,130.0,14.16923076923076
Race,PG-13,1998,22.810000000000002,Drama,104,5.7,48903.0,5.0,-100.0
Memento,R,2000,25.54,"Mystery,Thriller",113,8.4,1091490.0,5.0,410.79999999999995
Memoirs of a Geisha,PG-13,2005,57.49,"Drama,Romance",145,7.4,135908.0,85.0,-32.364705882352936
Memoirs of an Invisible Man,PG-13,1992,14.36,"Comedy,Romance,Sci-Fi",99,6.0,21975.0,40.0,-64.1
Men in Black,PG-13,1997,250.69,"Action,Adventure,Comedy",98,7.3,504526.0,90.0,178.54444444444445
Men in Black 3,PG-13,2012,179.02,"Action,Adventure,Comedy",106,6.8,327953.0,215.0,-16.734883720930227
Men in Black: International,PG-13,2019,80.0,"Action,Adventure,Comedy",114,5.6,101122.0,110.0,-27.27272727272727
Men of Honor,R,2000,48.82,"Biography,Drama",129,7.2,105002.0,32.0,52.5625
Men of War,R,1994,22.810000000000002,"Action,Drama,Thriller",102,5.8,48903.0,6.0,-100.0
Menace II Society,R,1993,27.9,"Crime,Drama,Thriller",97,7.5,50126.0,3.5,697.1428571428571
Mercury Rising,R,1998,32.94,"Action,Crime,Drama",111,6.2,66833.0,60.0,-45.1
Mercy Streets,PG-13,2000,0.17,"Action,Drama,Crime",106,5.3,505.0,0.6,-71.66666666666666
Message in a Bottle,PG-13,1999,52.88,"Drama,Romance",126,6.3,34919.0,30.0,76.26666666666667
Metallica Through the Never,R,2013,3.42,Music,93,7.2,16309.0,18.0,-81.0
Underdogs,PG,2013,22.810000000000002,"Animation,Adventure,Family",85,6.5,48903.0,2.5,-100.0
Metropolitan,PG-13,1990,2.94,"Comedy,Drama,Romance",98,7.4,9182.0,0.43,583.7209302325581
Mi America,R,2015,22.810000000000002,"Crime,Drama",90,6.4,57.0,2.1,-100.0
Miami Vice,R,2006,63.45,"Action,Crime,Thriller",132,6.0,107908.0,135.0,-53.0
Michael Clayton,R,2007,49.03,"Crime,Drama,Mystery",119,7.2,153543.0,21.5,128.046511627907
Michael Collins,R,1996,11.09,"Biography,Drama,Thriller",133,7.2,28897.0,25.0,-55.64
Mickey Blue Eyes,PG-13,1999,33.86,"Comedy,Crime,Romance",102,5.8,34132.0,40.0,-15.350000000000003
Middle Men,R,2009,0.72,"Comedy,Crime,Drama",105,6.8,36163.0,20.0,-96.4
Middle School: The Worst Years of My Life,PG,2016,19.99,"Comedy,Family",92,6.1,7366.0,8.5,135.17647058823528
Middle of Nowhere,R,2008,22.810000000000002,"Comedy,Drama,Romance",95,6.5,48903.0,0.2,-100.0
Middle of Nowhere,R,2012,0.08,Drama,97,6.4,1505.0,0.2,-60.0
Midnight Cabaret,R,1990,22.810000000000002,Horror,94,4.5,48903.0,0.3,-100.0
Midnight Special,PG-13,2016,3.71,"Drama,Mystery,Sci-Fi",112,6.6,72851.0,18.0,-79.38888888888889
Midnight in Paris,PG-13,2011,56.82,"Comedy,Fantasy,Romance",94,7.7,377287.0,30.0,89.4
Midnight in the Garden of Good and Evil,R,1997,25.08,"Crime,Drama,Mystery",155,6.6,36105.0,35.0,-28.34285714285715
Midway,PG-13,2019,22.810000000000002,"Action,Adventure,Drama",138,6.7,48903.0,59.5,-100.0
Mighty Joe Young,PG,1998,50.63,"Action,Adventure,Family",114,5.6,27049.0,80.0,-36.7125
Mike and Dave Need Wedding Dates,R,2016,46.01,"Comedy,Romance",98,6.0,80275.0,33.0,39.424242424242415
Mile 22,R,2018,36.11,"Action,Thriller",94,6.1,61810.0,35.0,3.1714285714285695
Milk,R,2008,31.84,"Biography,Drama",128,7.5,161871.0,20.0,59.199999999999996
Million Dollar Arm,PG,2014,36.45,"Biography,Drama,Sport",124,7.0,42670.0,25.0,45.80000000000001
Million Dollar Baby,PG-13,2004,100.49,"Drama,Sport",132,8.1,619788.0,30.0,234.96666666666664
Mindhunters,R,2004,4.48,"Crime,Horror,Mystery",106,6.4,57031.0,27.0,-83.4074074074074
Minions,PG,2015,336.05,"Animation,Adventure,Comedy",91,6.4,206690.0,74.0,354.1216216216216
Minority Report,PG-13,2002,132.07,"Action,Crime,Mystery",145,7.6,496128.0,102.0,29.480392156862738
Miracle,PG,2004,64.38,"Biography,Drama,History",135,7.5,46511.0,28.0,129.92857142857142
Miracle at St. Anna,R,2008,7.92,"Action,Drama,War",160,6.1,17757.0,45.0,-82.39999999999999
Miracles from Heaven,PG,2016,61.69,"Biography,Drama,Family",109,7.1,20290.0,13.0,374.53846153846155
Mirror Mirror,R,1990,22.810000000000002,"Horror,Thriller",104,5.7,48903.0,85.0,-100.0
Mirror Mirror,PG,2012,64.94,"Adventure,Comedy,Drama",106,5.6,82536.0,85.0,-23.6
Mirrors,R,2008,30.69,"Horror,Mystery",110,6.2,100566.0,35.0,-12.314285714285711
Misconduct,R,2016,22.810000000000002,"Crime,Drama,Mystery",106,5.3,48903.0,11.0,-100.0
Miss Bala,PG-13,2019,15.01,"Action,Crime,Drama",104,5.7,7333.0,15.0,0.06666666666666525
Miss Congeniality,PG-13,2000,106.81,"Action,Comedy,Crime",109,6.2,181771.0,45.0,137.35555555555555
Miss Julie,R,1999,0.01,Drama,103,6.2,1431.0,5.5,-99.81818181818181
Miss March,R,2009,4.54,"Comedy,Romance",90,5.0,20504.0,6.0,-24.333333333333332
Miss Potter,PG,2006,2.98,"Biography,Drama",88,6.9,27446.0,30.0,-90.06666666666666
Miss Sloane,R,2016,3.44,"Drama,Thriller",132,7.5,60933.0,18.0,-80.88888888888889
Mission to Mars,PG,2000,60.88,"Adventure,Sci-Fi,Thriller",114,5.7,69276.0,90.0,-32.355555555555554
Mission: Impossible,PG-13,1996,180.98,"Action,Adventure,Thriller",110,7.1,378212.0,80.0,126.225
Mission: Impossible III,PG-13,2006,134.03,"Action,Adventure,Thriller",126,6.9,322559.0,150.0,-10.646666666666665
Mo' Better Blues,R,1990,16.15,"Drama,Music,Romance",130,6.6,10791.0,10.0,61.499999999999986
Moana,PG,2016,248.76,"Animation,Adventure,Comedy",107,7.6,257201.0,150.0,65.84
Moby Dick,PG,1998,22.810000000000002,"Adventure,Drama,Thriller",180,6.4,48903.0,4.5,-100.0
Molly,PG-13,1999,0.02,"Comedy,Drama,Romance",102,5.8,2648.0,21.0,-99.90476190476191
Mona Lisa Smile,PG-13,2003,63.86,Drama,117,6.5,75899.0,65.0,-1.7538461538461547
Money Monster,R,2016,41.01,"Crime,Drama,Thriller",98,6.5,92057.0,27.0,51.888888888888886
Money Talks,R,1997,41.07,"Action,Comedy,Crime",97,6.2,27087.0,25.0,64.28
Money Train,R,1995,35.32,"Action,Comedy,Crime",110,5.7,38100.0,68.0,-48.05882352941177
Moneyball,PG-13,2011,75.61,"Biography,Drama,Sport",133,7.6,351247.0,50.0,51.22
Monkeybone,PG-13,2001,5.41,"Animation,Comedy,Fantasy",93,4.7,16413.0,75.0,-92.78666666666668
Monsoon Wedding,R,2001,13.88,"Comedy,Drama,Romance",114,7.3,22938.0,1.2,1056.6666666666667
Monster,R,2003,34.47,"Biography,Crime,Drama",109,7.3,132157.0,5.0,589.4
Monster House,PG,2006,73.66,"Animation,Comedy,Family",91,6.6,96871.0,75.0,-1.786666666666671
Monster's Ball,R,2001,31.25,"Drama,Romance",111,7.0,81111.0,4.0,681.25
Monster-in-Law,PG-13,2005,82.93,"Comedy,Romance",101,5.6,55247.0,45.0,84.2888888888889
Monsters University,G,2013,268.49,"Animation,Adventure,Comedy",104,7.3,312249.0,200.0,34.245000000000005
Monsters vs. Aliens,PG,2009,198.35,"Animation,Action,Adventure",94,6.4,143524.0,175.0,13.34285714285714
"Monsters, Inc.",G,2001,289.92,"Animation,Adventure,Comedy",92,8.0,790619.0,115.0,152.10434782608698
Monte Carlo,PG,2011,23.19,"Adventure,Comedy,Family",109,5.8,40363.0,20.0,15.950000000000006
Moon,R,2009,5.01,"Drama,Mystery,Sci-Fi",97,7.9,327982.0,5.0,0.19999999999999576
Moonlight,R,2016,27.85,Drama,111,7.4,260700.0,1.5,1756.6666666666667
Moonlight Mile,PG-13,2002,6.84,"Drama,Romance",117,6.6,13332.0,21.0,-67.42857142857143
Moonrise Kingdom,PG-13,2012,45.51,"Comedy,Drama,Romance",94,7.8,309703.0,16.0,184.4375
Morgan,R,2016,3.91,"Action,Horror,Sci-Fi",92,5.8,38059.0,8.0,-51.125
Morning Glory,PG-13,1993,0.02,Drama,96,6.6,386.0,40.0,-99.94999999999999
Morning Glory,PG-13,2010,31.01,"Comedy,Drama,Romance",107,6.5,71494.0,40.0,-22.474999999999994
Mortal Engines,PG-13,2018,15.95,"Action,Adventure,Fantasy",128,6.1,96179.0,100.0,-84.05
Mortal Kombat,PG-13,1995,70.45,"Action,Adventure,Fantasy",101,5.8,99297.0,20.0,252.25
Mortdecai,R,2015,7.61,"Action,Adventure,Comedy",107,5.5,65288.0,60.0,-87.31666666666666
Mother and Child,R,2009,1.11,"Drama,Romance",125,7.2,11390.0,7.0,-84.14285714285714
Motherhood,PG-13,2009,0.09,"Comedy,Drama",90,4.6,4314.0,10.0,-99.1
Movie 43,R,2013,8.83,Comedy,94,4.3,97672.0,10.0,-11.7
Mr. Deeds,PG-13,2002,126.29,"Comedy,Romance",96,5.8,133037.0,50.0,152.58
Mr. Nobody,R,2009,22.810000000000002,"Drama,Fantasy,Romance",141,7.8,210558.0,46.5,-100.0
Mr. Peabody & Sherman,PG,2014,111.51,"Animation,Adventure,Comedy",92,6.8,60549.0,145.0,-23.096551724137928
Mr. Turner,R,2014,3.96,"Biography,Drama,History",150,6.8,23843.0,14.0,-71.71428571428571
Mrs. Henderson Presents,R,2005,11.03,"Comedy,Drama,Music",103,7.0,14951.0,20.0,-44.85
Mrs. Doubtfire,PG-13,1993,219.2,"Comedy,Drama,Family",125,7.0,237865.0,25.0,776.8
Mrs. Winterbourne,PG-13,1996,10.07,"Comedy,Drama,Romance",105,6.2,6735.0,25.0,-59.72
Much Ado About Nothing,PG-13,1993,22.55,"Comedy,Drama,Romance",111,7.3,44138.0,8.0,181.875
Much Ado About Nothing,PG-13,2012,4.33,"Comedy,Drama,Romance",109,7.1,15872.0,8.0,-45.875
Mud,PG-13,2012,21.59,Drama,130,7.4,163894.0,10.0,115.9
Mulan,G,1998,120.62,"Animation,Adventure,Family",88,7.6,242528.0,90.0,34.022222222222226
Multiplicity,PG-13,1996,20.1,"Comedy,Romance,Sci-Fi",117,6.1,29232.0,45.0,-55.333333333333336
Mumford,R,1999,4.55,"Comedy,Drama",112,6.8,8772.0,28.7,-84.14634146341463
Munich,R,2005,47.4,"Action,Drama,History",164,7.5,207253.0,75.0,-36.8
Muppets Most Wanted,PG,2014,51.18,"Adventure,Comedy,Crime",107,6.4,30725.0,55.0,-6.945454545454546
Murder by Numbers,PG-13,1990,22.810000000000002,"Crime,Thriller",85,5.0,48903.0,50.0,-100.0
Murder by Numbers,R,2002,31.87,"Crime,Mystery,Thriller",115,6.2,52014.0,50.0,-36.26
Murder on the Orient Express,PG-13,2017,102.83,"Crime,Drama,Mystery",114,6.5,200792.0,55.0,86.96363636363637
Murderball,R,2005,1.52,"Documentary,Sport",88,7.7,9754.0,0.35,334.2857142857143
Music and Lyrics,PG-13,2007,50.57,"Comedy,Music,Romance",104,6.5,94974.0,40.0,26.424999999999997
Must Love Dogs,PG-13,2005,43.89,"Comedy,Romance",98,5.9,30178.0,35.0,25.4
Mutual Appreciation,R,2005,0.1,Comedy,109,6.7,1785.0,0.03,233.33333333333334
My All-American,PG,2015,2.25,"Biography,Drama,Sport",118,7.2,5734.0,20.0,-88.75
My Baby's Daddy,PG-13,2004,17.32,Comedy,86,4.6,3453.0,12.0,44.333333333333336
My Best Friend's Girl,R,2008,19.22,"Comedy,Romance",101,5.9,41994.0,20.0,-3.9000000000000057
My Best Friend's Wedding,PG-13,1997,127.12,"Comedy,Drama,Romance",105,6.3,125163.0,46.0,176.34782608695653
My Big Fat Greek Wedding,PG,2002,241.44,"Comedy,Drama,Romance",95,6.5,117591.0,5.0,4728.799999999999
My Big Fat Greek Wedding 2,PG-13,2016,59.69,"Comedy,Romance",94,6.0,27605.0,18.0,231.6111111111111
My Bloody Valentine,R,2009,51.55,"Horror,Mystery,Thriller",101,5.4,52778.0,14.0,268.21428571428567
My Blueberry Nights,PG-13,2007,0.87,"Drama,Romance",95,6.6,51061.0,10.0,-91.3
My Boss's Daughter,PG-13,2003,15.55,"Comedy,Romance",86,4.7,27862.0,14.0,11.071428571428577
My Cousin Vinny,R,1992,52.93,"Comedy,Crime",120,7.6,103074.0,11.0,381.1818181818182
My Dog Skip,PG,2000,34.1,"Comedy,Drama,Family",95,7.0,18995.0,7.0,387.14285714285717
My Favorite Martian,PG,1999,36.83,"Comedy,Family,Sci-Fi",94,5.1,12610.0,60.0,-38.616666666666674
My Fellow Americans,PG-13,1996,22.29,"Adventure,Comedy",101,6.5,13883.0,21.5,3.674418604651159
My Girl,PG,1991,59.85,"Comedy,Drama,Family",102,6.9,70105.0,16.5,262.72727272727275
My Girlfriend's Boyfriend,PG,2010,22.810000000000002,"Comedy,Romance",84,5.8,48903.0,1.4,-100.0
My Life in Ruins,PG-13,2009,8.66,"Comedy,Romance",95,5.9,18056.0,17.0,-49.05882352941177
My Own Private Idaho,R,1991,6.4,Drama,104,7.1,48607.0,2.5,156.0
My Sister's Keeper,PG-13,2009,49.2,"Drama,Family",109,7.4,87889.0,27.5,78.90909090909092
My Soul to Take,R,2010,14.64,"Horror,Mystery,Thriller",107,4.8,19240.0,25.0,-41.44
My Super Ex-Girlfriend,PG-13,2006,22.53,"Comedy,Romance,Sci-Fi",96,5.1,60842.0,30.0,-24.9
My Week with Marilyn,R,2011,14.6,"Biography,Drama",99,7.0,82035.0,10.0,46.0
Mystery Men,PG-13,1999,29.66,"Action,Comedy,Fantasy",121,6.1,60867.0,68.0,-56.38235294117647
"Mystery, Alaska",R,1999,8.89,"Comedy,Drama,Sport",119,6.7,25072.0,28.0,-68.25
Mystic River,R,2003,90.14,"Crime,Drama,Mystery",138,7.9,409370.0,30.0,200.46666666666667
Nacho Libre,PG,2006,80.2,"Comedy,Family,Sport",92,5.8,79764.0,32.0,150.625
Naked Gun 33 1/3: The Final Insult,PG-13,1994,51.13,"Comedy,Crime",83,6.5,94548.0,30.0,70.43333333333334
Nancy Drew,PG,2007,25.61,"Comedy,Crime,Family",99,5.9,19040.0,20.0,28.049999999999997
Nanny McPhee,PG,2005,47.14,"Comedy,Family,Fantasy",97,6.5,65684.0,25.0,88.56
Napoleon Dynamite,PG,2004,44.54,Comedy,96,6.9,194005.0,0.4,11035.0
Narc,R,2002,10.46,"Crime,Drama,Mystery",105,7.1,37830.0,7.5,39.466666666666676
National Treasure,PG,2004,173.01,"Action,Adventure,Mystery",131,6.9,298154.0,100.0,73.00999999999999
Naturally Native,PG-13,1998,0.01,Drama,107,6.3,139.0,0.7,-98.57142857142857
Nebraska,R,2013,17.65,"Adventure,Comedy,Drama",115,7.7,110123.0,12.0,47.08333333333332
Need for Speed,PG-13,2014,43.58,"Action,Crime,Thriller",132,6.4,160527.0,66.0,-33.96969696969697
Neighbors,R,2014,150.16,Comedy,97,6.3,279475.0,18.0,734.2222222222223
Neighbors 2: Sorority Rising,R,2016,55.46,Comedy,92,5.7,110583.0,35.0,58.45714285714286
Nemesis,R,1992,2.0,"Action,Sci-Fi,Thriller",95,5.4,4877.0,2.0,0.0
Nerve,PG-13,2016,38.58,"Adventure,Crime,Drama",96,6.5,111696.0,20.0,92.89999999999999
Never Again,R,2001,0.3,"Comedy,Romance",98,6.3,775.0,0.5,-40.0
Never Back Down,PG-13,2008,24.85,"Action,Drama,Sport",113,6.6,94261.0,21.0,18.33333333333334
Never Back Down 2: The Beatdown,R,2011,22.810000000000002,"Action,Drama,Sport",90,5.7,48903.0,3.0,-100.0
New York Minute,PG,2004,14.02,"Comedy,Crime,Family",91,5.0,21344.0,40.0,-64.95
New in Town,PG,2009,16.73,"Comedy,Romance",97,5.6,21269.0,8.0,109.125
Next,PG-13,2007,18.21,"Action,Sci-Fi,Thriller",96,6.2,145842.0,70.0,-73.9857142857143
Next Day Air,R,2009,10.02,"Action,Comedy,Crime",84,5.8,10077.0,3.0,234.0
Next Friday,R,2000,57.33,Comedy,98,6.2,35860.0,9.5,503.47368421052636
Next Stop Wonderland,R,1998,3.39,"Comedy,Drama,Romance",104,6.6,4579.0,1.0,239.0
Nicholas Nickleby,PG,2002,1.59,"Adventure,Drama,Romance",132,7.1,11310.0,10.0,-84.1
Nick and Norah's Infinite Playlist,PG-13,2008,31.49,"Comedy,Drama,Music",90,6.6,87259.0,10.0,214.9
Night School,PG-13,2018,77.34,Comedy,111,5.6,32082.0,29.0,166.6896551724138
Night at the Museum,PG,2006,250.86,"Adventure,Comedy,Family",108,6.4,305448.0,110.0,128.05454545454546
Night at the Museum: Battle of the Smithsonian,PG,2009,177.24,"Adventure,Comedy,Family",105,6.0,172088.0,150.0,18.160000000000007
Night at the Museum: Secret of the Tomb,PG,2014,113.75,"Adventure,Comedy,Family",98,6.2,102330.0,127.0,-10.433070866141732
Night of the Living Dead,R,1990,5.84,Horror,92,6.9,37832.0,4.2,39.04761904761904
Night of the Living Dead,R,1990,5.84,Horror,92,6.9,37832.0,0.114,5022.80701754386
Night on Earth,R,1991,2.02,"Comedy,Drama",129,7.8,53690.0,2.0,1.0000000000000009
Nightcrawler,R,2014,32.38,"Crime,Drama,Thriller",117,7.9,444439.0,8.5,280.94117647058823
Nim's Island,PG,2008,48.01,"Adventure,Family,Fantasy",96,6.0,32832.0,37.0,29.75675675675675
Nine,PG-13,2009,24.0,"Drama,Musical,Romance",118,5.8,41942.0,80.0,-70.0
Nine Dead,R,2010,22.810000000000002,"Crime,Drama,Horror",98,5.5,48903.0,2.0,-100.0
Ninja Assassin,R,2009,38.11,"Action,Thriller",99,6.3,67013.0,50.0,-23.78
Nixon,R,1995,13.56,"Biography,Drama,History",192,7.1,28158.0,45.0,-69.86666666666666
No Country for Old Men,R,2007,74.28,"Crime,Drama,Thriller",122,8.1,824458.0,25.0,197.12
No Escape,R,1994,15.34,"Action,Drama,Sci-Fi",118,6.1,18203.0,5.0,206.8
No Escape,R,2015,27.29,"Action,Thriller",103,6.8,75871.0,5.0,445.8
No Good Deed,R,2002,0.18,"Action,Crime,Drama",103,5.5,6849.0,13.2,-98.63636363636363
No Good Deed,PG-13,2014,52.54,"Action,Crime,Drama",84,5.6,17551.0,13.2,298.0303030303031
No Looking Back,R,1998,0.14,"Comedy,Drama,Romance",96,6.0,1897.0,5.0,-97.2
No Man's Land: The Rise of Reeker,R,2008,22.810000000000002,"Horror,Thriller",88,4.8,48903.0,2.0,-100.0
No Reservations,PG,2007,43.11,"Comedy,Drama,Romance",104,6.3,69235.0,28.0,53.96428571428571
No Strings Attached,R,1997,22.810000000000002,"Mystery,Thriller,Drama",93,4.9,48903.0,25.0,-100.0
No Strings Attached,R,2011,70.66,"Comedy,Romance",108,6.2,208455.0,25.0,182.64
Noah,PG-13,2014,101.2,"Action,Adventure,Drama",138,5.7,239045.0,130.0,-22.153846153846153
Nocturnal Animals,R,2016,10.64,"Drama,Thriller",116,7.5,227260.0,22.5,-52.71111111111111
Non-Stop,PG-13,2014,92.17,"Action,Mystery,Thriller",106,6.9,245559.0,50.0,84.34
North Country,R,2005,18.32,Drama,126,7.3,38782.0,30.0,-38.93333333333333
Northfork,PG-13,2003,1.42,"Drama,Fantasy",103,6.3,5227.0,1.9,-25.263157894736842
Not Another Teen Movie,R,2001,38.25,Comedy,89,5.7,94952.0,15.0,155.0
Not Cool,Not Rated,2014,0.04,"Comedy,Drama,Romance",93,4.1,5362.0,0.8,-95.0
Not Easily Broken,PG-13,2009,10.57,"Drama,Romance",99,6.1,2724.0,5.0,111.4
Notorious,R,2009,36.84,"Biography,Crime,Drama",122,6.7,40134.0,19.0,93.89473684210529
Notorious,R,2009,36.84,"Biography,Crime,Drama",122,6.7,40134.0,2.0,1742.0000000000002
Notting Hill,PG-13,1999,116.09,"Comedy,Drama,Romance",124,7.1,263678.0,42.0,176.4047619047619
November,R,2004,0.19,"Drama,Mystery,Thriller",73,5.5,2978.0,0.25,-24.0
Novocaine,R,2001,2.04,"Comedy,Crime,Drama",95,5.8,10559.0,6.0,-66.0
Now You See Me,PG-13,2013,117.72,"Crime,Mystery,Thriller",115,7.3,582238.0,75.0,56.96
Now You See Me 2,PG-13,2016,65.08,"Action,Adventure,Comedy",129,6.5,238750.0,90.0,-27.68888888888889
Nowhere to Run,R,1993,22.19,"Action,Drama,Romance",94,5.7,21194.0,15.0,47.933333333333344
Nurse 3D,R,2013,22.810000000000002,"Horror,Thriller",84,4.5,48903.0,10.0,-100.0
Nurse Betty,R,2000,25.17,"Comedy,Crime,Drama",110,6.1,32555.0,24.0,4.875000000000007
Nutty Professor II: The Klumps,PG-13,2000,123.31,"Comedy,Romance,Sci-Fi",106,4.4,47464.0,84.0,46.79761904761905
"O Brother, Where Art Thou?",PG-13,2000,45.51,"Adventure,Comedy,Crime",107,7.7,277643.0,26.0,75.03846153846153
Oblivion,PG-13,1994,22.810000000000002,"Adventure,Comedy,Horror",94,5.1,48903.0,120.0,-100.0
Oblivion,PG-13,2013,89.02,"Action,Adventure,Sci-Fi",124,7.0,474891.0,120.0,-25.81666666666667
Observe and Report,R,2009,23.99,"Comedy,Crime,Drama",86,5.8,60012.0,18.0,33.277777777777764
Obsessed,PG-13,2009,68.26,"Drama,Romance,Thriller",108,5.0,28794.0,20.0,241.3
Obvious Child,R,2014,3.12,"Comedy,Drama,Romance",84,6.8,23130.0,1.0,212.0
Ocean's Eleven,PG-13,2001,183.42,"Crime,Thriller",116,7.7,501489.0,85.0,115.78823529411764
Ocean's Thirteen,PG-13,2007,117.15,"Action,Crime,Thriller",122,6.9,313154.0,85.0,37.82352941176471
Ocean's Twelve,PG-13,2004,125.54,"Crime,Thriller",125,6.5,349670.0,110.0,14.127272727272732
October Baby,PG-13,2011,5.36,Drama,107,6.7,7203.0,1.0,436.00000000000006
Oculus,R,2013,27.7,"Horror,Mystery",104,6.5,113719.0,5.0,454.0
Oddball,PG,2016,22.810000000000002,Documentary,5,6.4,48903.0,7.0,-100.0
Office Christmas Party,R,2016,54.77,Comedy,105,5.8,65951.0,45.0,21.711111111111116
Office Space,R,1999,10.82,Comedy,89,7.7,236622.0,10.0,8.200000000000003
Old Dogs,PG,2009,49.49,"Comedy,Family",88,5.4,35754.0,35.0,41.400000000000006
Old School,R,2003,75.59,Comedy,88,7.1,210910.0,24.0,214.95833333333337
Oldboy,R,2013,2.19,"Action,Drama,Mystery",104,5.7,67004.0,3.0,-27.0
Olympus Has Fallen,R,2013,98.93,"Action,Thriller",119,6.5,251619.0,70.0,41.328571428571436
On Deadly Ground,R,1994,38.59,"Action,Adventure,Thriller",101,4.6,21747.0,50.0,-22.819999999999993
On the Basis of Sex,PG-13,2018,24.62,"Biography,Drama",120,7.0,21506.0,20.0,23.100000000000005
On the Line,PG,2001,4.36,"Comedy,Family,Romance",85,4.2,3950.0,10.0,-56.39999999999999
On the Outs,R,2004,0.05,Drama,86,6.8,647.0,0.25,-80.0
On the Road,R,2012,0.72,"Adventure,Drama,Romance",124,6.1,39234.0,25.0,-97.12
Once Upon a Time in Mexico,R,2003,56.36,"Action,Crime,Thriller",102,6.4,151102.0,29.0,94.34482758620689
Ondine,PG-13,2009,0.55,"Drama,Mystery,Romance",111,6.8,19704.0,12.0,-95.41666666666666
One Day,PG-13,2011,13.84,"Drama,Romance",107,7.0,134813.0,15.0,-7.733333333333333
One Hour Photo,R,2002,31.6,"Drama,Thriller",96,6.8,112015.0,12.0,163.33333333333334
One Man's Hero,R,1999,0.23,"Action,Drama,History",121,6.1,1056.0,18.0,-98.72222222222223
One Missed Call,PG-13,2008,26.88,"Horror,Mystery",87,4.0,30429.0,20.0,34.4
One Night with the King,PG,2006,13.4,"Biography,Drama,History",123,6.1,6625.0,20.0,-32.99999999999999
One True Thing,R,1998,23.25,Drama,127,7.0,11097.0,30.0,-22.5
One for the Money,PG-13,2012,26.41,"Action,Comedy,Crime",91,5.3,39943.0,42.0,-37.11904761904762
Only God Forgives,R,2013,0.78,"Action,Crime,Drama",90,5.7,105214.0,4.8,-83.74999999999999
Only the Brave,R,2006,0.14,"Drama,War",99,5.3,766.0,38.0,-99.63157894736841
Only the Brave,PG-13,2017,18.34,"Action,Biography,Drama",134,7.6,54214.0,38.0,-51.73684210526316
Only the Strong,PG-13,1993,3.27,"Action,Drama",99,6.7,5547.0,6.0,-45.5
Open Range,R,2003,58.33,"Action,Drama,Romance",139,7.4,65233.0,26.0,124.34615384615384
